"USER_ID_MOVIE_ID","PREDICTED_RATING"
153_181,2.0
153_190,4.0
153_224,2.0
153_225,2.0
153_260,2.0
153_297,3.0
153_303,3.0
153_328,2.0
153_341,1.0
153_353,3.0
153_356,2.0
153_359,3.0
153_364,4.0
153_373,4.0
153_393,4.0
153_406,3.0
153_410,1.0
153_419,1.0
153_422,3.0
153_441,3.0
153_454,1.0
153_460,4.0
153_473,3.0
153_489,2.0
153_502,4.0
153_509,5.0
153_513,4.0
153_523,2.0
153_538,3.0
153_541,4.0
153_573,3.0
153_591,3.0
153_604,4.0
153_620,2.0
153_635,4.0
153_652,3.0
153_661,4.0
153_663,2.0
153_734,3.0
153_739,3.0
153_772,2.0
153_812,2.0
153_878,1.0
153_891,3.0
153_924,2.0
153_956,3.0
153_958,3.0
153_1066,2.0
153_1079,4.0
153_1113,4.0
153_1135,4.0
153_1146,3.0
153_1165,2.0
153_1217,3.0
153_1221,3.0
153_1264,3.0
153_1280,1.0
153_1315,4.0
153_1343,3.0
153_1357,4.0
153_1381,5.0
153_1392,2.0
153_1398,2.0
153_1441,2.0
153_1462,3.0
153_1481,3.0
153_1510,4.0
153_1539,3.0
154_272,4.0
154_327,3.0
154_345,1.0
154_374,4.0
154_512,1.0
154_580,1.0
154_620,2.0
154_621,2.0
154_956,3.0
154_1280,1.0
154_1318,1.0
154_1498,2.0
155_69,3.0
155_191,1.0
155_224,2.0
155_341,1.0
155_502,1.0
155_671,2.0
155_707,1.0
155_772,2.0
155_1178,2.0
155_1224,3.0
155_1227,4.0
155_1232,1.0
155_1374,2.0
155_1449,3.0
155_1491,1.0
156_134,4.0
156_242,2.0
156_335,3.0
156_442,2.0
156_812,2.0
156_891,3.0
156_913,4.0
156_1338,4.0
156_1382,1.0
157_19,4.0
157_22,4.0
157_119,3.0
157_130,4.0
157_157,3.0
157_164,2.0
157_190,4.0
157_247,5.0
157_265,2.0
157_277,3.0
157_284,4.0
157_303,3.0
157_350,4.0
157_460,4.0
157_573,5.0
157_583,4.0
157_618,4.0
157_644,4.0
157_661,4.0
157_685,4.0
157_723,3.0
157_738,3.0
157_800,4.0
157_816,3.0
157_832,4.0
157_838,2.0
157_939,3.0
157_979,4.0
157_1119,3.0
157_1134,2.0
157_1150,3.0
157_1168,4.0
157_1223,4.0
157_1237,5.0
157_1246,4.0
157_1260,3.0
157_1305,4.0
157_1310,3.0
157_1325,3.0
157_1333,4.0
157_1335,3.0
157_1381,3.0
157_1439,4.0
157_1467,3.0
157_1473,2.0
158_100,4.0
158_532,2.0
158_700,4.0
158_749,4.0
158_1051,1.0
158_1292,1.0
158_1323,3.0
158_1462,2.0
159_19,4.0
159_91,2.0
159_104,4.0
159_111,4.0
159_116,5.0
159_134,5.0
159_223,2.0
159_232,1.0
159_234,4.0
159_242,4.0
159_272,3.0
159_321,3.0
159_359,2.0
159_363,4.0
159_409,1.0
159_469,3.0
159_471,5.0
159_497,4.0
159_525,4.0
159_528,4.0
159_568,3.0
159_571,3.0
159_585,2.0
159_603,4.0
159_644,3.0
159_648,4.0
159_702,5.0
159_736,5.0
159_745,2.0
159_748,3.0
159_766,2.0
159_769,3.0
159_777,4.0
159_786,4.0
159_828,4.0
159_876,3.0
159_894,2.0
159_937,2.0
159_963,5.0
159_971,4.0
159_1010,2.0
159_1033,2.0
159_1049,2.0
159_1131,5.0
159_1150,3.0
159_1194,3.0
159_1263,4.0
159_1289,4.0
159_1321,3.0
159_1331,2.0
159_1409,1.0
159_1425,3.0
159_1437,3.0
159_1473,3.0
159_1486,3.0
159_1532,2.0
160_32,4.0
160_50,3.0
160_79,4.0
160_93,2.0
160_104,4.0
160_111,3.0
160_175,3.0
160_179,5.0
160_189,3.0
160_190,4.0
160_193,2.0
160_224,2.0
160_226,1.0
160_232,1.0
160_254,4.0
160_263,5.0
160_284,4.0
160_326,1.0
160_335,4.0
160_350,4.0
160_359,5.0
160_364,4.0
160_399,3.0
160_406,4.0
160_409,4.0
160_413,3.0
160_417,3.0
160_420,4.0
160_431,5.0
160_442,4.0
160_478,3.0
160_506,4.0
160_508,3.0
160_509,5.0
160_511,3.0
160_542,3.0
160_560,2.0
160_603,4.0
160_606,4.0
160_618,4.0
160_620,1.0
160_633,2.0
160_643,1.0
160_647,5.0
160_661,3.0
160_675,4.0
160_688,4.0
160_746,3.0
160_770,3.0
160_835,4.0
160_847,4.0
160_891,5.0
160_901,5.0
160_904,2.0
160_920,4.0
160_924,2.0
160_983,1.0
160_989,2.0
160_995,4.0
160_1006,4.0
160_1009,3.0
160_1022,4.0
160_1050,1.0
160_1062,4.0
160_1069,3.0
160_1072,3.0
160_1124,5.0
160_1132,3.0
160_1177,3.0
160_1189,3.0
160_1194,4.0
160_1224,5.0
160_1236,4.0
160_1302,3.0
160_1309,3.0
160_1311,2.0
160_1321,3.0
160_1324,5.0
160_1331,1.0
160_1333,4.0
160_1340,4.0
160_1355,2.0
160_1357,5.0
160_1393,2.0
160_1398,5.0
160_1415,3.0
160_1429,3.0
160_1449,2.0
160_1452,2.0
160_1468,1.0
160_1473,3.0
160_1481,2.0
160_1508,1.0
160_1510,4.0
160_1514,4.0
161_24,3.0
161_302,4.0
161_393,3.0
161_399,1.0
161_502,2.0
161_626,1.0
161_661,2.0
161_891,3.0
161_1079,3.0
161_1113,3.0
161_1119,2.0
161_1289,3.0
161_1333,3.0
161_1357,2.0
161_1523,4.0
162_409,2.0
162_429,1.0
162_1110,1.0
162_1280,1.0
162_1462,2.0
163_23,4.0
163_244,2.0
163_303,3.0
163_335,5.0
163_399,5.0
163_406,5.0
163_588,3.0
163_661,4.0
163_769,5.0
163_924,4.0
163_1079,3.0
163_1166,3.0
163_1223,4.0
163_1237,5.0
163_1288,4.0
163_1332,3.0
163_1449,4.0
163_1481,4.0
163_1520,5.0
164_694,2.0
164_746,2.0
164_925,2.0
164_1331,1.0
164_1355,4.0
164_1491,1.0
164_1498,3.0
164_1522,1.0
164_1535,3.0
165_91,5.0
165_114,3.0
165_451,2.0
165_746,2.0
165_789,5.0
165_974,5.0
165_1273,2.0
165_1539,5.0
166_130,4.0
166_134,4.0
166_250,1.0
166_284,3.0
166_303,5.0
166_350,3.0
166_583,5.0
166_588,3.0
166_763,4.0
166_783,2.0
166_800,5.0
166_837,3.0
166_884,5.0
166_920,4.0
166_939,5.0
166_995,5.0
166_1113,4.0
166_1146,3.0
166_1150,4.0
166_1194,4.0
166_1223,5.0
166_1288,2.0
166_1357,5.0
166_1376,5.0
166_1381,4.0
166_1496,5.0
166_1516,5.0
167_1,1.0
167_5,1.0
167_7,3.0
167_13,1.0
167_34,1.0
167_40,1.0
167_47,1.0
167_48,1.0
167_54,1.0
167_63,1.0
167_74,1.0
167_79,1.0
167_93,1.0
167_103,1.0
167_104,2.0
167_107,1.0
167_111,1.0
167_113,1.0
167_116,4.0
167_117,1.0
167_119,1.0
167_120,1.0
167_125,1.0
167_136,1.0
167_137,1.0
167_140,1.0
167_155,1.0
167_160,1.0
167_165,1.0
167_180,1.0
167_184,1.0
167_187,1.0
167_190,2.0
167_191,4.0
167_193,1.0
167_198,1.0
167_204,1.0
167_209,1.0
167_210,1.0
167_212,1.0
167_220,5.0
167_229,1.0
167_233,1.0
167_234,1.0
167_242,5.0
167_243,1.0
167_247,1.0
167_250,1.0
167_253,1.0
167_261,1.0
167_265,1.0
167_267,1.0
167_287,1.0
167_291,1.0
167_292,1.0
167_294,1.0
167_305,1.0
167_316,1.0
167_338,1.0
167_350,1.0
167_362,1.0
167_363,1.0
167_375,1.0
167_384,1.0
167_412,1.0
167_427,1.0
167_429,1.0
167_443,1.0
167_455,1.0
167_461,1.0
167_474,1.0
167_493,1.0
167_495,1.0
167_496,1.0
167_514,1.0
167_520,1.0
167_526,1.0
167_528,1.0
167_529,1.0
167_531,1.0
167_536,1.0
167_562,1.0
167_576,1.0
167_579,1.0
167_581,1.0
167_582,3.0
167_585,1.0
167_592,1.0
167_598,1.0
167_613,1.0
167_614,1.0
167_618,1.0
167_649,1.0
167_655,1.0
167_675,1.0
167_687,1.0
167_692,1.0
167_698,1.0
167_705,1.0
167_731,1.0
167_732,1.0
167_733,1.0
167_736,1.0
167_738,1.0
167_748,1.0
167_759,1.0
167_765,1.0
167_766,1.0
167_767,5.0
167_769,1.0
167_772,4.0
167_774,1.0
167_776,1.0
167_777,1.0
167_786,1.0
167_801,1.0
167_814,1.0
167_815,1.0
167_820,1.0
167_821,1.0
167_825,1.0
167_829,3.0
167_835,1.0
167_843,1.0
167_847,5.0
167_852,1.0
167_858,1.0
167_860,1.0
167_861,1.0
167_874,1.0
167_882,1.0
167_883,1.0
167_885,1.0
167_891,1.0
167_913,5.0
167_919,1.0
167_930,1.0
167_936,1.0
167_943,1.0
167_962,1.0
167_963,1.0
167_969,1.0
167_993,1.0
167_996,1.0
167_1006,1.0
167_1009,1.0
167_1010,1.0
167_1012,1.0
167_1016,1.0
167_1029,1.0
167_1031,1.0
167_1032,1.0
167_1033,1.0
167_1044,1.0
167_1057,1.0
167_1062,1.0
167_1069,1.0
167_1078,1.0
167_1089,1.0
167_1096,1.0
167_1098,1.0
167_1100,1.0
167_1128,1.0
167_1135,1.0
167_1136,1.0
167_1149,1.0
167_1150,1.0
167_1161,1.0
167_1169,1.0
167_1173,1.0
167_1191,1.0
167_1195,1.0
167_1197,1.0
167_1207,1.0
167_1208,1.0
167_1210,1.0
167_1220,1.0
167_1221,3.0
167_1234,1.0
167_1236,1.0
167_1237,5.0
167_1241,1.0
167_1245,1.0
167_1246,1.0
167_1262,1.0
167_1267,1.0
167_1281,5.0
167_1283,1.0
167_1284,1.0
167_1286,1.0
167_1289,1.0
167_1293,1.0
167_1304,1.0
167_1307,1.0
167_1313,1.0
167_1320,1.0
167_1322,1.0
167_1327,1.0
167_1333,1.0
167_1336,1.0
167_1338,1.0
167_1351,1.0
167_1352,1.0
167_1357,3.0
167_1373,1.0
167_1375,1.0
167_1383,1.0
167_1385,1.0
167_1387,1.0
167_1399,1.0
167_1402,1.0
167_1407,5.0
167_1411,1.0
167_1417,1.0
167_1427,1.0
167_1429,4.0
167_1435,1.0
167_1456,1.0
167_1461,1.0
167_1467,1.0
167_1475,1.0
167_1478,1.0
167_1493,1.0
167_1496,1.0
167_1497,1.0
167_1499,1.0
167_1500,1.0
167_1504,1.0
167_1514,1.0
167_1530,1.0
168_108,2.0
168_191,1.0
168_223,1.0
168_341,5.0
168_373,4.0
168_621,2.0
168_725,3.0
168_878,1.0
168_898,3.0
168_931,3.0
168_1217,3.0
168_1232,3.0
168_1252,4.0
168_1292,1.0
168_1315,2.0
168_1373,3.0
168_1409,1.0
168_1462,3.0
168_1489,1.0
169_66,1.0
169_83,1.0
169_96,1.0
169_106,5.0
169_112,2.0
169_169,1.0
169_226,3.0
169_254,3.0
169_257,1.0
169_260,2.0
169_313,1.0
169_327,3.0
169_341,1.0
169_374,5.0
169_386,4.0
169_409,5.0
169_441,3.0
169_443,3.0
169_451,4.0
169_452,2.0
169_463,1.0
169_510,3.0
169_543,1.0
169_552,4.0
169_554,3.0
169_597,1.0
169_611,1.0
169_618,5.0
169_620,3.0
169_647,2.0
169_653,1.0
169_662,1.0
169_726,4.0
169_734,4.0
169_743,4.0
169_746,3.0
169_752,1.0
169_770,5.0
169_787,1.0
169_794,1.0
169_812,5.0
169_848,1.0
169_858,4.0
169_878,3.0
169_913,4.0
169_945,4.0
169_1020,3.0
169_1065,1.0
169_1077,1.0
169_1162,1.0
169_1216,2.0
169_1226,3.0
169_1227,4.0
169_1231,2.0
169_1252,2.0
169_1266,1.0
169_1332,2.0
169_1356,2.0
169_1357,2.0
169_1365,1.0
169_1376,3.0
169_1399,4.0
169_1402,2.0
169_1441,1.0
169_1473,1.0
169_1486,4.0
169_1487,1.0
169_1492,4.0
170_93,2.0
170_116,4.0
170_119,5.0
170_134,4.0
170_185,3.0
170_191,1.0
170_240,4.0
170_263,4.0
170_339,4.0
170_420,5.0
170_435,4.0
170_591,3.0
170_597,2.0
170_606,4.0
170_618,3.0
170_763,3.0
170_770,2.0
170_891,5.0
170_912,5.0
170_913,5.0
170_1022,4.0
170_1031,4.0
170_1150,4.0
170_1260,5.0
170_1311,2.0
170_1388,3.0
170_1486,2.0
170_1532,4.0
171_2,4.0
171_19,3.0
171_93,3.0
171_104,4.0
171_111,2.0
171_117,5.0
171_120,2.0
171_134,5.0
171_191,3.0
171_203,4.0
171_209,2.0
171_216,3.0
171_242,5.0
171_365,4.0
171_508,3.0
171_576,3.0
171_598,3.0
171_606,4.0
171_647,4.0
171_675,4.0
171_763,5.0
171_804,1.0
171_882,3.0
171_887,5.0
171_910,3.0
171_937,3.0
171_1026,3.0
171_1075,5.0
171_1122,5.0
171_1150,3.0
171_1195,3.0
171_1224,3.0
171_1246,2.0
171_1263,4.0
171_1288,2.0
171_1357,5.0
171_1415,4.0
171_1468,4.0
171_1498,4.0
171_1524,4.0
172_66,4.0
172_272,3.0
172_319,1.0
172_322,1.0
172_328,2.0
172_345,1.0
172_409,2.0
172_440,4.0
172_451,2.0
172_489,2.0
172_523,1.0
172_620,2.0
172_659,1.0
172_661,1.0
172_712,2.0
172_751,5.0
172_752,3.0
172_799,3.0
172_896,1.0
172_1028,2.0
172_1036,3.0
172_1232,3.0
172_1252,2.0
172_1296,2.0
172_1298,2.0
172_1318,4.0
172_1357,4.0
172_1400,3.0
172_1491,1.0
172_1503,1.0
172_1539,1.0
173_58,5.0
173_224,2.0
173_403,1.0
173_735,3.0
173_848,3.0
173_906,1.0
173_929,3.0
173_1139,3.0
173_1232,4.0
173_1332,3.0
173_1397,1.0
173_1498,3.0
174_63,4.0
174_125,4.0
174_129,5.0
174_137,3.0
174_163,4.0
174_164,3.0
174_171,3.0
174_190,4.0
174_203,3.0
174_218,2.0
174_247,3.0
174_259,4.0
174_261,3.0
174_318,5.0
174_364,5.0
174_399,3.0
174_460,4.0
174_471,3.0
174_490,4.0
174_546,4.0
174_568,4.0
174_597,3.0
174_607,3.0
174_628,1.0
174_644,3.0
174_671,4.0
174_675,3.0
174_688,4.0
174_690,4.0
174_726,1.0
174_769,4.0
174_772,2.0
174_778,5.0
174_858,5.0
174_883,4.0
174_891,3.0
174_910,3.0
174_920,4.0
174_937,2.0
174_989,3.0
174_1022,4.0
174_1050,1.0
174_1067,1.0
174_1106,3.0
174_1127,3.0
174_1128,3.0
174_1150,3.0
174_1161,4.0
174_1186,1.0
174_1192,1.0
174_1194,5.0
174_1221,3.0
174_1224,2.0
174_1233,2.0
174_1234,4.0
174_1238,4.0
174_1246,1.0
174_1253,4.0
174_1311,2.0
174_1332,3.0
174_1339,3.0
174_1376,3.0
174_1392,1.0
174_1393,3.0
174_1396,1.0
174_1423,4.0
174_1449,4.0
174_1514,4.0
174_1516,4.0
175_223,2.0
175_374,3.0
175_442,3.0
175_659,3.0
175_661,2.0
175_670,3.0
175_764,3.0
175_1121,3.0
175_1332,2.0
175_1491,1.0
176_94,3.0
176_113,2.0
176_147,5.0
176_181,4.0
176_248,5.0
176_335,3.0
176_373,1.0
176_460,3.0
176_717,3.0
176_757,2.0
176_803,3.0
176_832,3.0
176_837,5.0
176_931,2.0
176_1043,3.0
176_1066,3.0
176_1133,2.0
176_1150,5.0
176_1189,2.0
176_1202,2.0
176_1223,5.0
176_1234,2.0
176_1240,2.0
176_1254,1.0
176_1305,2.0
176_1373,5.0
176_1409,1.0
176_1449,5.0
177_8,3.0
177_19,4.0
177_24,4.0
177_31,4.0
177_45,4.0
177_50,2.0
177_53,2.0
177_54,3.0
177_67,2.0
177_86,3.0
177_93,4.0
177_96,2.0
177_98,4.0
177_100,4.0
177_107,2.0
177_111,3.0
177_113,4.0
177_130,4.0
177_147,3.0
177_154,1.0
177_158,3.0
177_195,3.0
177_202,2.0
177_206,2.0
177_213,4.0
177_215,5.0
177_220,3.0
177_222,3.0
177_223,3.0
177_232,3.0
177_234,3.0
177_236,3.0
177_238,3.0
177_240,3.0
177_242,3.0
177_267,3.0
177_284,5.0
177_286,5.0
177_305,4.0
177_313,4.0
177_320,4.0
177_328,2.0
177_339,5.0
177_343,3.0
177_356,2.0
177_362,4.0
177_368,2.0
177_376,4.0
177_406,4.0
177_411,2.0
177_431,4.0
177_435,4.0
177_438,2.0
177_458,2.0
177_462,4.0
177_477,3.0
177_478,4.0
177_481,4.0
177_495,3.0
177_497,3.0
177_517,3.0
177_526,2.0
177_529,4.0
177_542,3.0
177_560,3.0
177_580,4.0
177_587,3.0
177_591,5.0
177_596,2.0
177_606,4.0
177_618,3.0
177_621,4.0
177_633,2.0
177_635,5.0
177_644,4.0
177_649,3.0
177_682,4.0
177_688,3.0
177_698,2.0
177_707,1.0
177_710,4.0
177_739,4.0
177_770,4.0
177_790,5.0
177_793,2.0
177_804,3.0
177_822,4.0
177_829,3.0
177_844,2.0
177_854,4.0
177_855,3.0
177_864,3.0
177_901,4.0
177_904,4.0
177_907,2.0
177_913,5.0
177_919,2.0
177_931,5.0
177_969,2.0
177_971,3.0
177_995,5.0
177_1035,3.0
177_1038,2.0
177_1045,3.0
177_1050,1.0
177_1060,4.0
177_1066,5.0
177_1069,5.0
177_1080,3.0
177_1081,4.0
177_1121,2.0
177_1131,1.0
177_1132,4.0
177_1143,4.0
177_1146,4.0
177_1149,3.0
177_1150,4.0
177_1158,4.0
177_1161,4.0
177_1169,3.0
177_1184,5.0
177_1189,5.0
177_1194,4.0
177_1204,4.0
177_1223,5.0
177_1225,3.0
177_1230,2.0
177_1245,3.0
177_1246,4.0
177_1249,3.0
177_1253,4.0
177_1260,3.0
177_1286,2.0
177_1288,3.0
177_1289,4.0
177_1293,3.0
177_1303,4.0
177_1309,3.0
177_1313,3.0
177_1323,4.0
177_1332,4.0
177_1333,4.0
177_1336,4.0
177_1339,4.0
177_1361,5.0
177_1381,3.0
177_1387,3.0
177_1396,3.0
177_1400,4.0
177_1407,3.0
177_1422,4.0
177_1435,2.0
177_1436,3.0
177_1442,1.0
177_1462,4.0
177_1464,3.0
177_1475,4.0
177_1486,4.0
177_1492,4.0
177_1498,4.0
177_1499,3.0
177_1516,5.0
177_1520,4.0
177_1539,3.0
178_4,4.0
178_34,5.0
178_56,2.0
178_190,4.0
178_191,3.0
178_241,4.0
178_322,3.0
178_335,4.0
178_409,4.0
178_436,5.0
178_442,5.0
178_552,2.0
178_606,2.0
178_644,4.0
178_725,4.0
178_790,3.0
178_824,4.0
178_829,4.0
178_850,2.0
178_923,4.0
178_995,4.0
178_1150,4.0
178_1310,5.0
178_1422,4.0
178_1488,5.0
178_1492,2.0
178_1508,1.0
179_2,1.0
179_4,2.0
179_11,1.0
179_18,3.0
179_24,4.0
179_25,5.0
179_54,3.0
179_77,3.0
179_85,1.0
179_93,1.0
179_94,3.0
179_106,2.0
179_147,3.0
179_152,4.0
179_221,1.0
179_223,1.0
179_227,2.0
179_238,2.0
179_243,4.0
179_277,5.0
179_284,3.0
179_318,4.0
179_349,4.0
179_351,4.0
179_393,5.0
179_435,4.0
179_442,1.0
179_457,1.0
179_465,3.0
179_490,3.0
179_503,1.0
179_522,3.0
179_523,2.0
179_561,1.0
179_568,5.0
179_570,4.0
179_579,1.0
179_588,2.0
179_621,2.0
179_642,2.0
179_677,5.0
179_690,2.0
179_726,1.0
179_816,4.0
179_845,2.0
179_884,4.0
179_891,3.0
179_899,1.0
179_913,2.0
179_958,2.0
179_971,4.0
179_1013,4.0
179_1015,5.0
179_1022,5.0
179_1100,1.0
179_1123,4.0
179_1133,3.0
179_1146,3.0
179_1150,3.0
179_1165,4.0
179_1195,3.0
179_1200,3.0
179_1232,1.0
179_1252,2.0
179_1263,2.0
179_1284,3.0
179_1305,3.0
179_1322,1.0
179_1323,2.0
179_1392,4.0
179_1415,2.0
179_1429,4.0
179_1445,3.0
179_1495,2.0
179_1522,2.0
179_1524,3.0
180_21,3.0
180_28,3.0
180_66,1.0
180_191,1.0
180_328,3.0
180_391,2.0
180_419,1.0
180_442,1.0
180_603,4.0
180_620,2.0
180_661,1.0
180_725,3.0
180_787,3.0
180_827,3.0
180_828,4.0
180_896,3.0
180_945,3.0
180_967,3.0
180_1192,1.0
180_1280,1.0
180_1400,3.0
180_1464,3.0
180_1498,3.0
180_1522,1.0
181_67,2.0
181_125,4.0
181_242,1.0
181_273,2.0
181_341,4.0
181_362,2.0
181_431,3.0
181_512,3.0
181_579,3.0
181_610,2.0
181_618,4.0
181_647,3.0
181_649,3.0
181_693,4.0
181_705,3.0
181_706,2.0
181_778,2.0
181_793,4.0
181_800,3.0
181_989,3.0
181_1032,2.0
181_1043,4.0
181_1048,2.0
181_1062,4.0
181_1068,2.0
181_1073,2.0
181_1091,2.0
181_1100,3.0
181_1139,3.0
181_1177,3.0
181_1186,2.0
181_1203,2.0
181_1211,3.0
181_1263,3.0
181_1289,3.0
181_1292,4.0
181_1299,2.0
181_1321,4.0
181_1332,4.0
181_1402,4.0
181_1407,3.0
181_1415,3.0
181_1435,2.0
181_1514,1.0
181_1526,3.0
182_97,2.0
182_297,2.0
182_373,2.0
182_580,1.0
182_735,4.0
182_1441,3.0
183_45,4.0
183_132,2.0
183_134,4.0
183_164,3.0
183_277,3.0
183_284,5.0
183_325,4.0
183_345,1.0
183_359,4.0
183_509,4.0
183_618,4.0
183_644,4.0
183_645,3.0
183_738,5.0
183_742,5.0
183_766,4.0
183_797,3.0
183_816,5.0
183_850,2.0
183_891,4.0
183_1073,3.0
183_1079,4.0
183_1134,4.0
183_1156,4.0
183_1229,1.0
183_1325,4.0
183_1332,4.0
183_1370,3.0
183_1381,3.0
183_1393,4.0
183_1396,3.0
183_1398,2.0
183_1407,5.0
183_1448,2.0
183_1473,3.0
183_1486,3.0
183_1498,4.0
184_527,1.0
184_960,5.0
184_1441,1.0
185_21,4.0
185_42,1.0
185_106,4.0
185_125,3.0
185_126,3.0
185_134,5.0
185_154,3.0
185_168,4.0
185_191,1.0
185_222,4.0
185_232,1.0
185_234,3.0
185_254,3.0
185_267,4.0
185_285,3.0
185_297,1.0
185_306,2.0
185_327,3.0
185_403,4.0
185_459,4.0
185_511,3.0
185_586,2.0
185_596,1.0
185_597,5.0
185_618,4.0
185_694,4.0
185_698,2.0
185_738,2.0
185_751,3.0
185_752,2.0
185_767,3.0
185_800,2.0
185_828,1.0
185_847,5.0
185_848,3.0
185_891,3.0
185_907,4.0
185_913,4.0
185_989,3.0
185_1051,4.0
185_1073,2.0
185_1217,2.0
185_1233,4.0
185_1296,3.0
185_1309,1.0
185_1315,1.0
185_1322,1.0
185_1361,3.0
185_1438,4.0
185_1441,3.0
185_1454,2.0
185_1491,4.0
185_1524,5.0
185_1526,5.0
185_1535,3.0
186_96,2.0
186_403,1.0
186_512,1.0
186_878,1.0
187_192,4.0
187_224,2.0
187_226,3.0
187_409,2.0
187_552,2.0
187_700,5.0
187_706,2.0
187_892,4.0
187_929,3.0
187_991,4.0
187_1043,1.0
187_1110,3.0
187_1292,3.0
187_1358,4.0
187_1508,1.0
188_81,1.0
188_190,3.0
188_203,3.0
188_206,2.0
188_242,1.0
188_318,4.0
188_348,3.0
188_435,4.0
188_442,4.0
188_443,2.0
188_471,2.0
188_477,4.0
188_585,2.0
188_647,4.0
188_707,1.0
188_1246,3.0
188_1373,3.0
188_1388,2.0
188_1415,4.0
188_1421,4.0
188_1481,3.0
188_1524,4.0
189_4,2.0
189_15,3.0
189_23,3.0
189_42,5.0
189_45,4.0
189_101,2.0
189_103,3.0
189_106,3.0
189_111,2.0
189_118,5.0
189_133,4.0
189_227,3.0
189_364,4.0
189_373,2.0
189_396,3.0
189_403,4.0
189_419,1.0
189_422,3.0
189_431,5.0
189_451,1.0
189_459,4.0
189_481,2.0
189_487,3.0
189_488,2.0
189_497,2.0
189_516,2.0
189_523,4.0
189_541,3.0
189_560,4.0
189_611,4.0
189_643,3.0
189_644,3.0
189_693,2.0
189_700,3.0
189_742,3.0
189_767,3.0
189_769,5.0
189_795,3.0
189_800,4.0
189_858,5.0
189_863,3.0
189_904,2.0
189_910,3.0
189_915,2.0
189_928,3.0
189_1020,3.0
189_1036,4.0
189_1048,2.0
189_1051,3.0
189_1068,1.0
189_1146,4.0
189_1166,4.0
189_1178,4.0
189_1192,4.0
189_1199,3.0
189_1217,3.0
189_1270,2.0
189_1289,3.0
189_1298,2.0
189_1332,4.0
189_1356,3.0
189_1381,4.0
189_1398,4.0
189_1409,3.0
189_1448,4.0
189_1486,3.0
189_1492,4.0
189_1499,5.0
189_1504,3.0
189_1514,5.0
189_1522,4.0
189_1524,5.0
190_68,4.0
190_124,4.0
190_224,2.0
190_326,4.0
190_403,3.0
190_409,2.0
190_482,1.0
190_510,1.0
190_556,5.0
190_580,1.0
190_707,1.0
190_794,1.0
190_803,5.0
190_878,1.0
190_970,4.0
190_978,1.0
190_1166,1.0
190_1292,3.0
190_1473,3.0
190_1481,4.0
191_11,1.0
191_83,1.0
191_125,2.0
191_147,3.0
191_191,1.0
191_203,2.0
191_232,1.0
191_253,4.0
191_276,2.0
191_285,3.0
191_297,2.0
191_321,1.0
191_327,2.0
191_373,4.0
191_442,1.0
191_490,3.0
191_503,2.0
191_517,1.0
191_568,3.0
191_585,1.0
191_598,1.0
191_620,2.0
191_641,3.0
191_665,3.0
191_671,2.0
191_707,1.0
191_797,3.0
191_826,3.0
191_837,3.0
191_842,3.0
191_1031,3.0
191_1079,3.0
191_1121,3.0
191_1133,4.0
191_1134,2.0
191_1146,3.0
191_1186,1.0
191_1220,2.0
191_1232,1.0
191_1237,3.0
191_1253,3.0
191_1262,3.0
191_1263,3.0
191_1332,4.0
191_1333,3.0
191_1373,2.0
191_1381,3.0
191_1449,2.0
191_1457,2.0
191_1519,1.0
191_1532,2.0
192_4,3.0
192_8,3.0
192_56,2.0
192_130,3.0
192_147,4.0
192_158,3.0
192_160,2.0
192_191,1.0
192_240,3.0
192_242,1.0
192_250,1.0
192_385,4.0
192_393,4.0
192_408,2.0
192_413,4.0
192_431,3.0
192_454,3.0
192_460,4.0
192_471,3.0
192_512,1.0
192_513,3.0
192_514,3.0
192_517,3.0
192_583,3.0
192_588,3.0
192_606,2.0
192_620,3.0
192_661,3.0
192_663,3.0
192_665,2.0
192_736,2.0
192_816,4.0
192_819,3.0
192_829,3.0
192_833,2.0
192_838,3.0
192_850,3.0
192_854,4.0
192_882,3.0
192_913,4.0
192_931,3.0
192_991,3.0
192_1034,3.0
192_1036,2.0
192_1048,2.0
192_1055,3.0
192_1060,2.0
192_1071,4.0
192_1124,3.0
192_1146,2.0
192_1156,3.0
192_1192,1.0
192_1199,4.0
192_1217,2.0
192_1220,4.0
192_1237,4.0
192_1263,3.0
192_1268,3.0
192_1270,1.0
192_1289,4.0
192_1308,3.0
192_1324,3.0
192_1352,3.0
192_1373,1.0
192_1382,4.0
192_1387,2.0
192_1409,1.0
192_1486,1.0
192_1498,3.0
192_1504,2.0
192_1505,3.0
192_1520,3.0
192_1526,5.0
193_24,4.0
193_93,3.0
193_101,2.0
193_116,4.0
193_191,1.0
193_393,4.0
193_409,2.0
193_431,4.0
193_434,4.0
193_443,3.0
193_471,3.0
193_490,5.0
193_597,5.0
193_603,3.0
193_611,1.0
193_618,3.0
193_626,1.0
193_671,2.0
193_691,4.0
193_702,3.0
193_800,5.0
193_910,3.0
193_1113,3.0
193_1134,4.0
193_1146,3.0
193_1220,2.0
193_1232,2.0
193_1246,2.0
193_1289,3.0
193_1318,1.0
193_1325,4.0
193_1361,3.0
193_1381,4.0
193_1382,4.0
193_1388,3.0
193_1399,3.0
193_1415,4.0
193_1473,3.0
193_1516,3.0
194_101,4.0
194_119,4.0
194_160,3.0
194_190,5.0
194_229,4.0
194_259,5.0
194_319,1.0
194_350,5.0
194_422,4.0
194_437,4.0
